Calendar Year,ACARA SML ID,Location AGE ID,School AGE ID,Rolled School ID,School Name,Suburb,State,Postcode,School Sector,School Type,Special school,Campus Type,Latitude,Longitude,ABS Remoteness Area,ABS Remoteness Area Name,Meshblock,Statistical Area 1,Statistical Area 2,Statistical Area 2 Name,Statistical Area 3,Statistical Area 3 Name,Statistical Area 4,Statistical Area 4 Name,Local Government Area,Local Government Area Name,State Electoral Division,State Electoral Division Name,Commonwealth Electoral Division,Commonwealth Electoral Division Name,school_avg,school_sim_avg,diff
2024,50445,68904.0,28904.0,50445,Merredin College,MERREDIN,WA,6415,Government,Combined,0,School Single Entity,-31.488613,118.282238,2,Outer Regional,50215290000,50902124007,509021240,Merredin,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,55460,Merredin,51401,Central Wheatbelt (Agricultural),511,O'Connor,453.75,457.55,-3.8000000000000114
2024,50446,68905.0,28905.0,50446,Piara Waters Primary School,PIARA WATERS,WA,6112,Government,Primary,0,School Single Entity,-32.135758,115.908859,0,Major Cities,54065200000,50601130803,506011308,Piara Waters - Forrestdale,50601,Armadale,506,Perth - South East,50210,Armadale,52505,Jandakot (South Metropolitan),502,Burt,466.7,468.6,-1.900000000000034
2024,50448,69653.0,29653.0,50448,Aveley Primary School,AVELEY,WA,6069,Government,Primary,0,School Single Entity,-31.79019,115.992281,0,Major Cities,50391759800,50403129805,504031298,Aveley,50403,Swan,504,Perth - North East,58050,Swan,55802,West Swan (East Metropolitan),509,Hasluck,449.1,447.2,1.900000000000034
2024,50449,29789.0,29788.0,50450,John Tonkin College - Tindale Campus,MANDURAH,WA,6210,Government,Secondary,0,School Sub-Campus,-32.51522,115.739,0,Major Cities,50391651800,50201102525,502011025,Mandurah,50201,Mandurah,502,Mandurah,55110,Mandurah,53306,Mandurah (South West),503,Canning,,,
2024,50450,69788.0,29788.0,50450,John Tonkin College,MANDURAH,WA,6210,Government,Secondary,0,School Head Campus,-32.51747,115.75518,0,Major Cities,50193890000,50201102321,502011023,Greenfields,50201,Mandurah,502,Mandurah,55110,Mandurah,53306,Mandurah (South West),503,Canning,521.3,529.0,-7.7000000000000455
2024,50451,28953.0,6669.0,48175,Donnybrook District High School - Junior Campus (K-6),DONNYBROOK,WA,6239,Government,Primary,0,School Sub-Campus,-33.581309,115.814981,1,Inner Regional,50099040000,50103101814,501031018,Donnybrook - Balingup,50103,Manjimup,501,Bunbury,52870,Donnybrook-Balingup,51706,Collie-Preston (South West),507,Forrest,,,
2024,50504,69800.0,29800.0,50504,Immaculate Heart College,LOWER CHITTERING,WA,6084,Independent,Combined,0,School Single Entity,-31.545352,116.068902,1,Inner Regional,50392053300,50902123607,509021236,Chittering,50902,Wheat Belt - North,509,Western Australia - Wheat Belt,51680,Chittering,53701,Moore (Agricultural),506,Durack,469.4,479.8,-10.400000000000034
2024,50508,77637.0,5482.0,49073,Rockingham Montessori School - Secondary School Campus,ROCKINGHAM,WA,6168,Independent,Secondary,0,School Sub-Campus,-32.2782296,115.75070217,0,Major Cities,50247230000,50705118816,507051188,Rockingham,50705,Rockingham,507,Perth - South West,57490,Rockingham,54605,Rockingham (South Metropolitan),501,Brand,,,
2024,50540,70082.0,30082.0,50540,Baldivis Secondary College,BALDIVIS,WA,6171,Government,Secondary,0,School Single Entity,-32.33446135,115.82774471,0,Major Cities,54082000000,50705131337,507051313,Baldivis - South,50705,Rockingham,507,Perth - South West,57490,Rockingham,50405,Baldivis (South Metropolitan),501,Brand,521.6,531.5,-9.899999999999977
2024,50543,70070.0,30070.0,50543,Baynton West Primary School,BAYNTON,WA,6714,Government,Primary,0,School Single Entity,-20.753592,116.79915,3,Remote,50391632800,51003127229,510031272,Karratha,51003,West Pilbara,510,Western Australia - Outback (North),54310,Karratha,54403,Pilbara (Mining and Pastoral),506,Durack,463.3,433.6,29.69999999999999
2024,50544,70071.0,30071.0,50544,Tuart Forest Primary School,DALYELLUP,WA,6230,Government,Primary,0,School Single Entity,-33.3923968,115.63434362,1,Inner Regional,50391516000,50102125102,501021251,Dalyellup,50102,Bunbury,501,Bunbury,51400,Capel,50906,Bunbury (South West),507,Forrest,425.5,426.7,-1.1999999999999886
2024,50545,70072.0,30072.0,50545,Pearsall Primary School,PEARSALL,WA,6065,Government,Primary,0,School Single Entity,-31.780224,115.815353,0,Major Cities,50391783600,50503130327,505031303,Hocking - Pearsall,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,53204,Landsdale (North Metropolitan),512,Pearce,458.0,452.1,5.899999999999977
2024,50546,70073.0,30073.0,50546,West Byford Primary School,BYFORD,WA,6122,Government,Primary,0,School Single Entity,-32.21488053,115.97833935,0,Major Cities,50391728900,50606114219,506061142,Byford,50606,Serpentine - Jarrahdale,506,Perth - South East,57700,Serpentine-Jarrahdale,51902,Darling Range (East Metropolitan),503,Canning,438.4,434.6,3.7999999999999545
2024,50552,69360.0,29360.0,50552,Hammond Park Catholic Primary School,HAMMOND PARK,WA,6164,Catholic,Primary,0,School Single Entity,-32.17311096191406,115.84822082519531,0,Major Cities,54034500000,50701116146,507011161,Success - Hammond Park,50701,Cockburn,507,Perth - South West,51820,Cockburn,53105,Kwinana (South Metropolitan),508,Fremantle,443.7,465.1,-21.400000000000034
2024,50554,69930.0,29930.0,50554,Carey Baptist College Forrestdale,FORRESTDALE,WA,6112,Independent,Combined,0,School Single Entity,-32.164355,115.920143,0,Major Cities,50011670000,50601130813,506011308,Piara Waters - Forrestdale,50601,Armadale,506,Perth - South East,50210,Armadale,52505,Jandakot (South Metropolitan),502,Burt,511.85,519.5,-7.649999999999977
2024,50560,69953.0,29953.0,50560,Yiramalay Studio School,FITZROY CROSSING,WA,6765,Independent,Secondary,0,School Single Entity,-17.737573,125.367722,4,Very Remote,50391519700,51001126334,510011263,Derby - West Kimberley,51001,Kimberley,510,Western Australia - Outback (North),52800,Derby-West Kimberley,52903,Kimberley (Mining and Pastoral),506,Durack,,,
2024,50561,69961.0,29961.0,50561,Kennedy Baptist College,MURDOCH,WA,6150,Independent,Secondary,0,School Single Entity,-32.07541458,115.82984919,0,Major Cities,50210381000,50704118213,507041182,Murdoch - Kardinya,50704,Melville,507,Perth - South West,55320,Melville,55905,Willagee (South Metropolitan),515,Tangney,590.4,590.2,0.1999999999999318
2024,50597,77653.0,26753.0,40967,Alta-1 College - Como Campus,COMO,WA,6152,Independent,Secondary,1,School Sub-Campus,-32.00096,115.873805,0,Major Cities,50270831000,50607114516,506071145,Como,50607,South Perth,506,Perth - South East,57840,South Perth,54905,South Perth (South Metropolitan),514,Swan,,,
2024,50598,77654.0,26753.0,40967,Alta-1 College - Belmont Campus,BELMONT,WA,6104,Independent,Secondary,1,School Sub-Campus,-31.94869,115.94619,0,Major Cities,50031600000,50602111823,506021118,Belmont - Ascot - Redcliffe,50602,Belmont - Victoria Park,506,Perth - South East,50490,Belmont,50702,Belmont (East Metropolitan),514,Swan,,,
2024,50599,77655.0,26753.0,40967,Alta-1 College - Albany Senior School,ALBANY,WA,6330,Independent,Secondary,1,School Sub-Campus,-35.009395,117.878954,2,Outer Regional,50391686300,50901122504,509011225,Albany,50901,Albany,509,Western Australia - Wheat Belt,50080,Albany,50106,Albany (South West),511,O'Connor,,,
2024,50602,70116.0,30116.0,50602,Mother Teresa Catholic College,BALDIVIS,WA,6171,Catholic,Combined,0,School Single Entity,-32.363266,115.79718,0,Major Cities,54057700000,50705131330,507051313,Baldivis - South,50705,Rockingham,507,Perth - South West,57490,Rockingham,50405,Baldivis (South Metropolitan),501,Brand,482.15,501.6,-19.450000000000045
2024,50607,77618.0,26753.0,40967,Alta-1 College - Albany Middle School,ALBANY,WA,6331,Independent,Secondary,1,School Sub-Campus,-34.985569,117.901516,2,Outer Regional,50392076600,50901122536,509011225,Albany,50901,Albany,509,Western Australia - Wheat Belt,50080,Albany,50106,Albany (South West),511,O'Connor,,,
2024,50612,70069.0,30069.0,50612,Butler College,BUTLER,WA,6036,Government,Secondary,0,School Single Entity,-31.65199965,115.7087803,0,Major Cities,50325301000,50503109908,505031099,Butler - Merriwa - Ridgewood,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,51104,Butler (North Metropolitan),512,Pearce,517.7,529.5,-11.799999999999955
2024,50670,70112.0,30112.0,50670,Byford Secondary College,BYFORD,WA,6122,Government,Secondary,0,School Single Entity,-32.222879,116.002692,0,Major Cities,50391723700,50606114224,506061142,Byford,50606,Serpentine - Jarrahdale,506,Perth - South East,57700,Serpentine-Jarrahdale,51902,Darling Range (East Metropolitan),503,Canning,532.7,529.4,3.300000000000068
2024,50671,70120.0,30120.0,50671,Wandina Primary School,WANDINA,WA,6530,Government,Primary,0,School Single Entity,-28.816933,114.635649,2,Outer Regional,50391913400,51104128802,511041288,Geraldton - South,51104,Mid West,511,Western Australia - Outback (South),53800,Greater Geraldton,52301,Geraldton (Agricultural),506,Durack,433.1,428.5,4.600000000000023
2024,50672,70113.0,30113.0,50672,Hammond Park Primary School,HAMMOND PARK,WA,6164,Government,Primary,0,School Single Entity,-32.166385650634766,115.84429168701172,0,Major Cities,50077799000,50701116142,507011161,Success - Hammond Park,50701,Cockburn,507,Perth - South West,51820,Cockburn,53105,Kwinana (South Metropolitan),508,Fremantle,453.3,460.6,-7.300000000000011
2024,50673,70119.0,30119.0,50673,Treendale Primary School,AUSTRALIND,WA,6233,Government,Primary,0,School Single Entity,-33.281736,115.735345,1,Inner Regional,50391804500,50102100509,501021005,Australind - Leschenault,50102,Bunbury,501,Bunbury,53990,Harvey,51706,Collie-Preston (South West),507,Forrest,436.2,432.0,4.199999999999989
2024,50674,70114.0,30114.0,50674,John Butler Primary College,BUTLER,WA,6036,Government,Primary,0,School Single Entity,-31.63312,115.695685,0,Major Cities,50391732700,50503109954,505031099,Butler - Merriwa - Ridgewood,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,51104,Butler (North Metropolitan),512,Pearce,417.8,427.9,-10.099999999999966
2024,50675,70121.0,30121.0,50675,Yanchep Beach Primary School,YANCHEP,WA,6035,Government,Primary,0,School Single Entity,-31.542312,115.633106,0,Major Cities,50328283500,50503125801,505031258,Yanchep,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,51104,Butler (North Metropolitan),512,Pearce,423.5,429.3,-5.800000000000011
2024,50676,70115.0,30115.0,50676,Lakelands Primary School,LAKELANDS,WA,6180,Government,Primary,0,School Single Entity,-32.477756,115.761168,0,Major Cities,50391484500,50201102727,502011027,Mandurah - North,50201,Mandurah,502,Mandurah,55110,Mandurah,53306,Mandurah (South West),503,Canning,432.1,426.3,5.800000000000011
2024,50688,69929.0,29929.0,50688,St Elizabeth's Catholic Primary School,HOCKING,WA,6065,Catholic,Primary,0,School Single Entity,-31.770121,115.818319,0,Major Cities,50391641100,50503130304,505031303,Hocking - Pearsall,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,53204,Landsdale (North Metropolitan),512,Pearce,447.8,449.3,-1.5
2024,50693,70041.0,30041.0,50693,Communicare Academy,KENWICK,WA,6107,Independent,Secondary,1,School Single Entity,-32.0376688300225,115.96797596202421,0,Major Cities,50128090000,50604113208,506041132,Beckenham - Kenwick - Langford,50604,Gosnells,506,Perth - South East,53780,Gosnells,52102,Forrestfield (East Metropolitan),502,Burt,423.3,460.2,-36.89999999999998
2024,50700,70059.0,30059.0,50700,St John Bosco College,PIARA WATERS,WA,6112,Catholic,Combined,0,School Single Entity,-32.139358,115.93388,0,Major Cities,50391668700,50601130821,506011308,Piara Waters - Forrestdale,50601,Armadale,506,Perth - South East,50210,Armadale,52505,Jandakot (South Metropolitan),502,Burt,507.9,512.3,-4.399999999999977
2024,50714,77250.0,2705.0,49037,Strelley Community School - Strelley Station Campus,PORT HEDLAND,WA,6721,Independent,Combined,0,School Sub-Campus,-20.458746,119.0229,4,Very Remote,50391897600,51002126702,510021267,East Pilbara,51002,East Pilbara,510,Western Australia - Outback (North),57280,Port Hedland,54403,Pilbara (Mining and Pastoral),506,Durack,,,
2024,51508,70283.0,30283.0,51508,Joseph Banks Secondary College,BANKSIA GROVE,WA,6031,Government,Secondary,0,School Single Entity,-31.695529,115.798461,0,Major Cities,50321874100,50503110024,505031100,Carramar,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,55504,Wanneroo (North Metropolitan),512,Pearce,525.9,535.8,-9.899999999999977
2024,51509,70237.0,30237.0,51509,St James' Anglican School,ALKIMOS,WA,6038,Independent,Combined,0,School Single Entity,-31.618083,115.686583,0,Major Cities,54013800000,50503125501,505031255,Alkimos - Eglinton,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,51104,Butler (North Metropolitan),512,Pearce,495.0,509.5,-14.5
2024,51510,70238.0,30238.0,51510,St Francis' School,MADDINGTON,WA,6109,Catholic,Secondary,1,School Single Entity,-32.046342,115.984515,0,Major Cities,50127930000,50604113622,506041136,Maddington - Orange Grove - Martin,50604,Gosnells,506,Perth - South East,53780,Gosnells,52102,Forrestfield (East Metropolitan),502,Burt,,,
2024,51511,70302.0,30302.0,51511,Salvado Catholic College,BYFORD,WA,6122,Catholic,Combined,0,School Single Entity,-32.222962,115.996397,0,Major Cities,50391901100,50606114224,506061142,Byford,50606,Serpentine - Jarrahdale,506,Perth - South East,57700,Serpentine-Jarrahdale,51902,Darling Range (East Metropolitan),503,Canning,488.75,499.95,-11.199999999999989
2024,51512,,17433.0,40289,School Of Special Educational Needs: Medical And Mental Health - Fiona Stanley Hospital: Paediatrics,MURDOCH,WA,6150,Government,Combined,1,School Sub-Campus,-32.070444,115.846071,0,Major Cities,50208520000,50704118213,507041182,Murdoch - Kardinya,50704,Melville,507,Perth - South West,55320,Melville,55905,Willagee (South Metropolitan),515,Tangney,,,
2024,51513,,17433.0,40289,School Of Special Educational Needs: Medical And Mental Health - Fiona Stanley Hospital: State Rehabilitation,MURDOCH,WA,6150,Government,Combined,1,School Sub-Campus,-32.070444,115.846071,0,Major Cities,50208520000,50704118213,507041182,Murdoch - Kardinya,50704,Melville,507,Perth - South West,55320,Melville,55905,Willagee (South Metropolitan),515,Tangney,,,
2024,51514,70286.0,30286.0,51514,Tuart Rise Primary School,BALDIVIS,WA,6171,Government,Primary,0,School Single Entity,-32.354044,115.814146,0,Major Cities,50391745200,50705131349,507051313,Baldivis - South,50705,Rockingham,507,Perth - South West,57490,Rockingham,50405,Baldivis (South Metropolitan),501,Brand,407.8,427.4,-19.599999999999966
2024,51515,70284.0,30284.0,51515,Golden Bay Primary School,GOLDEN BAY,WA,6174,Government,Primary,0,School Single Entity,-32.422846,115.761737,0,Major Cities,50391838200,50705119155,507051191,Singleton - Golden Bay - Secret Harbour,50705,Rockingham,507,Perth - South West,57490,Rockingham,55605,Warnbro (South Metropolitan),501,Brand,386.0,412.6,-26.600000000000023
2024,51516,28120.0,6688.0,48429,Laverton School - Mulga Queen Campus,LAVERTON,WA,6440,Government,Combined,0,School Sub-Campus,-28.627367,122.403928,4,Very Remote,50185340000,51103128305,511031283,Leinster - Leonora,51103,Goldfields,511,Western Australia - Outback (South),54970,Laverton,52803,Kalgoorlie (Mining and Pastoral),511,O'Connor,,,
2024,51518,70285.0,30285.0,51518,Broome North Primary School,BROOME,WA,6725,Government,Primary,0,School Single Entity,-17.925914609164508,122.23001265208437,3,Remote,50392067800,51001126222,510011262,Broome,51001,Kimberley,510,Western Australia - Outback (North),50980,Broome,52903,Kimberley (Mining and Pastoral),506,Durack,430.8,428.9,1.900000000000034
2024,51522,70258.0,30258.0,51522,Youth Futures Community School,CLARKSON,WA,6030,Independent,Secondary,1,School Head Campus,-31.691112,115.719886,0,Major Cities,50328003000,50503110131,505031101,Clarkson,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,51004,Burns Beach (North Metropolitan),512,Pearce,482.6,506.4,-23.799999999999955
2024,51523,77688.0,26753.0,40967,Alta-1 College - ConnectEd Campus,WANGARA,WA,6065,Independent,Secondary,1,School Sub-Campus,-31.784737,115.811691,0,Major Cities,50329811000,50503130503,505031305,Madeley - Darch,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,53204,Landsdale (North Metropolitan),512,Pearce,,,
2024,51524,77687.0,26753.0,40967,Alta-1 College - Girls' Campus Joondalup,JOONDALUP,WA,6027,Independent,Secondary,1,School Sub-Campus,-31.7504815790369,115.764398370631,0,Major Cities,50149702000,50501107716,505011077,Joondalup - Edgewater,50501,Joondalup,505,Perth - North West,54170,Joondalup,52604,Joondalup (North Metropolitan),510,Moore,,,
2024,51528,77686.0,26753.0,40967,Alta-1 College - Merriwa Campus,MERRIWA,WA,6030,Independent,Secondary,1,School Sub-Campus,-31.668471,115.717397,0,Major Cities,50328361000,50503109934,505031099,Butler - Merriwa - Ridgewood,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,51104,Butler (North Metropolitan),512,Pearce,,,
2024,52258,70345.0,30345.0,52258,School of Special Educational Needs: Behaviour and Engagement,PADBURY,WA,6025,Government,Secondary,1,School Head Campus,-31.8069548,115.7613509,0,Major Cities,50155800000,50501108104,505011081,Padbury,50501,Joondalup,505,Perth - North West,54170,Joondalup,52404,Hillarys (North Metropolitan),510,Moore,503.4,515.4,-12.0
2024,52259,,4233.0,49066,St Stephen's School - Early Learning Centre,PADBURY,WA,6025,Independent,Primary,0,School Sub-Campus,-31.8161906,115.7815585,0,Major Cities,50156170000,50501108124,505011081,Padbury,50501,Joondalup,505,Perth - North West,54170,Joondalup,52404,Hillarys (North Metropolitan),510,Moore,,,
2024,52260,84831.0,84830.0,52260,Yanchep Secondary College,YANCHEP,WA,6035,Government,Secondary,0,School Single Entity,-31.552906,115.643718,0,Major Cities,50392030600,50503125816,505031258,Yanchep,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,51104,Butler (North Metropolitan),512,Pearce,522.2,526.8,-4.599999999999909
2024,52261,70344.0,30344.0,52261,Alkimos Primary School,ALKIMOS,WA,6038,Government,Primary,0,School Single Entity,-31.626991,115.7026573,0,Major Cities,50392052300,50503125515,505031255,Alkimos - Eglinton,50503,Wanneroo,505,Perth - North West,58760,Wanneroo,51104,Butler (North Metropolitan),512,Pearce,404.2,430.7,-26.5
